month,day,year,emdx,viored,k2vk3,delk1,delk2,delwb,k3
10 25 1999,0.0941804,1.23656,1.35627,0.650337,0.392572,1.59963,0.0752572
10 26 1999,0.0963266,1.29324,1.36434,0.666668,0.409463,1.61325,0.0766809
10 27 1999,0.0956459,1.25283,1.36700,0.709907,0.376691,1.61745,0.0762654
10 28 1999,0.0957142,1.23360,1.35624,0.658236,0.391913,1.60263,0.0769238
11 01 1999,0.0965215,1.33682,1.33770,0.689767,0.423316,1.62791,0.0789471
11 03 1999,0.0925890,1.21838,1.30383,0.674002,0.493603,1.64868,0.0747824
11 04 1999,0.0944696,1.19730,1.29894,0.635775,0.456973,1.61990,0.0769359
11 05 1999,0.0932166,1.19394,1.30373,0.706037,0.487851,1.65834,0.0768615
11 08 1999,0.0972226,1.33855,1.34508,0.724106,0.406841,1.63482,0.0788620
11 09 1999,0.0992259,1.33117,1.32491,0.722015,0.385304,1.62565,0.0821818
11 10 1999,0.0976602,1.27957,1.33270,0.733620,0.374401,1.62593,0.0815652
11 11 1999,0.0983068,1.22483,1.33815,0.727744,0.391550,1.63032,0.0816644
11 12 1999,0.0988857,1.24448,1.32766,0.702998,0.378528,1.61542,0.0822046
11 15 1999,0.0980715,1.27694,1.34196,0.692563,0.389470,1.61562,0.0811334
11 16 1999,0.0968791,1.25907,1.35721,0.701251,0.393334,1.62063,0.0788074
11 17 1999,0.0950023,1.21593,1.36244,0.705466,0.382339,1.61793,0.0764385
11 18 1999,0.0963380,1.19272,1.38313,0.659344,0.415120,1.61257,0.0760377
11 19 1999,0.0954402,1.23235,1.36843,0.662181,0.395276,1.60564,0.0756727
11 22 1999,0.0979277,1.30999,1.34807,0.715923,0.387898,1.62428,0.0804424
11 23 1999,0.0954433,1.23643,1.36007,0.657664,0.402802,1.60688,0.0758949
11 24 1999,0.0964116,1.26275,1.33141,0.682692,0.397931,1.61505,0.0782333
11 29 1999,0.0934850,1.29574,1.37466,0.674754,0.445691,1.63077,0.0741206
11 30 1999,0.0923777,1.28191,1.38662,0.659214,0.407116,1.60927,0.0728214
12 02 1999,0.0940885,1.28852,1.38433,0.674811,0.449328,1.63220,0.0737663
12 03 1999,0.0946864,1.29505,1.38060,0.651647,0.429828,1.61540,0.0740216
12 06 1999,0.0967727,1.25953,1.37014,0.707532,0.408855,1.62920,0.0762439
12 07 1999,0.0969488,1.28872,1.36682,0.690096,0.425670,1.62895,0.0774485
12 08 1999,0.0974136,1.33917,1.37882,0.688106,0.400821,1.61838,0.0774235
12 09 1999,0.0970401,1.28206,1.35905,0.687822,0.423277,1.62713,0.0784017
12 17 1999,0.0975229,1.17756,1.26844,0.700347,0.445365,1.64046,0.0820760
12 21 1999,0.0994633,1.29969,1.31663,0.709016,0.399308,1.62605,0.0818598
12 22 1999,0.0976376,1.24644,1.33252,0.710335,0.371685,1.61562,0.0801762
12 23 1999,0.0976450,1.27492,1.31171,0.666391,0.396933,1.60805,0.0806896
12 27 1999,0.0941403,1.28573,1.33902,0.660949,0.415050,1.61319,0.0758734
12 29 1999,0.0922123,1.32125,1.38954,0.657961,0.483842,1.63897,0.0718970
12 30 1999,0.0929142,1.29403,1.39522,0.632642,0.425184,1.60579,0.0720373
01 03 2000,0.0955998,1.26563,1.35301,0.642337,0.434908,1.61370,0.0758500
01 04 2000,0.0965682,1.27921,1.34255,0.651706,0.439912,1.61945,0.0770406
01 05 2000,0.0959041,1.23341,1.33728,0.669663,0.416207,1.61716,0.0770835
01 24 2000,0.0929722,1.24932,1.38980,0.618522,0.452003,1.61098,0.0720556
01 27 2000,0.0940828,1.31643,1.39210,0.594001,0.417272,1.58625,0.0728601
01 28 2000,0.0911039,1.25275,1.40590,0.677063,0.489842,1.64842,0.0697003
02 02 2000,0.0931141,1.30165,1.41694,0.699747,0.394664,1.62056,0.0726463
02 03 2000,0.0943458,1.27093,1.39001,0.694421,0.406659,1.62320,0.0747407
02 04 2000,0.0949844,1.28236,1.38625,0.679150,0.405996,1.61687,0.0749481
02 07 2000,0.0974116,1.33897,1.37461,0.712088,0.404449,1.62925,0.0788660
02 08 2000,0.0981418,1.31476,1.37123,0.686796,0.402440,1.61850,0.0794289
02 10 2000,0.0967752,1.21227,1.34901,0.726367,0.402198,1.63391,0.0792121
02 11 2000,0.0973370,1.17890,1.36961,0.688867,0.377517,1.60929,0.0776811
02 14 2000,0.0948634,1.25440,1.39798,0.693252,0.387315,1.61503,0.0746420
02 15 2000,0.0934315,1.20298,1.38965,0.690836,0.382662,1.61218,0.0730676
02 16 2000,0.0968512,1.32126,1.38553,0.682100,0.404291,1.61737,0.0765281
02 17 2000,0.0933812,1.25708,1.41691,0.666949,0.396565,1.60812,0.0721718
02 18 2000,0.0904238,1.29718,1.49819,0.710338,0.409145,1.63040,0.0662548
02 23 2000,0.0941879,1.26774,1.41794,0.620022,0.411924,1.59504,0.0723649
02 25 2000,0.0970792,1.28505,1.38284,0.695058,0.414791,1.62664,0.0780763
02 28 2000,0.102935,1.39488,1.36906,0.754841,0.380452,1.63649,0.0852744
02 29 2000,0.0989777,1.27065,1.40096,0.755718,0.376299,1.63523,0.0796985
03 01 2000,0.0933258,1.25127,1.39822,0.713496,0.382691,1.62127,0.0746408
03 02 2000,0.0987534,1.30618,1.39356,0.713943,0.343574,1.60567,0.0796998
03 03 2000,0.0984719,1.35337,1.37148,0.706169,0.370315,1.61339,0.0802237
03 06 2000,0.0968772,1.26990,1.42300,0.704624,0.364612,1.61045,0.0772533
03 08 2000,0.0964839,1.03723,1.40808,0.701276,0.389845,1.61925,0.0746654
03 09 2000,0.0978522,1.31814,1.43085,0.693645,0.362450,1.60508,0.0774470
03 10 2000,0.0981725,1.21288,1.36871,0.700375,0.347483,1.60168,0.0778735
03 23 2000,0.0988988,1.22824,1.38629,0.764721,0.384586,1.64182,0.0793904
03 24 2000,0.101305,1.27638,1.35781,0.731264,0.397910,1.63414,0.0838878
03 27 2000,0.101593,1.32021,1.28595,0.720075,0.377109,1.62166,0.0865193
03 29 2000,0.103803,1.46080,1.28747,0.726268,0.391588,1.62977,0.0891825
03 30 2000,0.101707,1.28495,1.30429,0.746176,0.395319,1.63885,0.0858985
04 03 2000,0.101626,1.33068,1.30070,0.731045,0.394290,1.63266,0.0863627
04 04 2000,0.100288,1.30829,1.39382,0.765788,0.382842,1.64156,0.0809182
04 05 2000,0.0994005,1.32322,1.30557,0.715710,0.396335,1.62750,0.0834179
04 06 2000,0.0990698,1.29298,1.30767,0.727850,0.401721,1.63429,0.0825422
04 07 2000,0.0989499,1.28626,1.32268,0.725284,0.394967,1.63070,0.0818438
04 11 2000,0.0992498,1.35381,1.33616,0.718926,0.377997,1.62156,0.0810494
04 12 2000,0.0986113,1.29151,1.32447,0.711033,0.396823,1.62586,0.0817256
04 14 2000,0.0984547,1.32486,1.33259,0.732353,0.400285,1.63547,0.0813438
04 19 2000,0.0929365,1.28180,1.37532,0.612949,0.405632,1.58938,0.0727885
04 20 2000,0.0969764,1.36128,1.33589,0.698826,0.411702,1.62691,0.0796300
04 24 2000,0.0978627,1.36146,1.30465,0.654336,0.398379,1.60369,0.0818360
04 25 2000,0.0988753,1.35915,1.31748,0.711601,0.410589,1.63145,0.0828676
04 26 2000,0.0964509,1.28284,1.33293,0.712734,0.405075,1.62975,0.0793108
04 27 2000,0.0975891,1.33079,1.34679,0.722873,0.382555,1.62491,0.0804683
05 01 2000,0.0963549,1.37013,1.34345,0.745389,0.377836,1.63185,0.0782618
05 02 2000,0.0949064,1.30326,1.36280,0.675904,0.413788,1.61868,0.0759724
05 03 2000,0.0928749,1.22317,1.38331,0.658147,0.433775,1.61957,0.0728397
05 04 2000,0.0944137,1.34996,1.34013,0.668744,0.411946,1.61508,0.0764126
05 05 2000,0.0951210,1.33066,1.37248,0.703276,0.482174,1.65526,0.0753312
05 08 2000,0.0954406,1.35243,1.40917,0.682140,0.381584,1.60821,0.0751153
05 09 2000,0.0952123,1.27901,1.40543,0.663032,0.375933,1.59798,0.0751131
05 10 2000,0.0952006,1.29289,1.43205,0.672222,0.378091,1.60270,0.0747427
05 11 2000,0.0956264,1.28234,1.41575,0.696507,0.379254,1.61310,0.0750909
05 15 2000,0.0999023,1.21191,1.35967,0.737752,0.372603,1.62684,0.0824630
05 17 2000,0.100744,1.31731,1.38329,0.753959,0.376995,1.63483,0.0828118
05 19 2000,0.100073,1.25188,1.34017,0.733995,0.378978,1.62787,0.0829399
05 29 2000,0.0934830,1.27138,1.45834,0.697240,0.390095,1.61774,0.0707009
06 06 2000,0.0990330,1.23962,1.36564,0.701492,0.381441,1.61598,0.0800839
06 07 2000,0.0996370,1.19476,1.33960,0.622888,0.440333,1.60800,0.0809449
06 13 2000,0.0939489,1.27972,1.39485,0.644658,0.392663,1.59729,0.0739879
06 14 2000,0.0972543,1.23734,1.37292,0.681312,0.376826,1.60592,0.0775270
06 15 2000,0.100405,1.35071,1.35677,0.740849,0.365320,1.62520,0.0828378
06 16 2000,0.101519,1.41972,1.38825,0.758220,0.409844,1.64885,0.0831785
07 03 2000,0.0942161,1.20251,1.47629,0.694073,0.394890,1.61839,0.0722264
07 14 2000,0.0991539,1.18044,1.36216,0.712866,0.397375,1.62680,0.0829187
07 17 2000,0.102273,1.21175,1.41989,0.737429,0.334371,1.61149,0.0841612
07 24 2000,0.101563,1.22486,1.45016,0.713795,0.347300,1.60713,0.0793881
07 25 2000,0.101537,1.26347,1.47432,0.709165,0.361671,1.61110,0.0798903
07 31 2000,0.0964401,1.35819,1.49959,0.691095,0.336889,1.59337,0.0745103
08 30 2000,0.0986714,1.31883,1.41119,0.742603,0.376152,1.63012,0.0776713
08 31 2000,0.0989222,1.22096,1.42612,0.696798,0.390419,1.61770,0.0775217
09 05 2000,0.0967410,1.29388,1.39626,0.688592,0.355973,1.60032,0.0781803
09 11 2000,0.0976145,1.28165,1.44847,0.632476,0.365293,1.58041,0.0754201
09 12 2000,0.0939232,1.48271,1.49152,0.738683,0.338175,1.61354,0.0725346
09 13 2000,0.0967933,1.17478,1.49736,0.691986,0.378745,1.61106,0.0713285
09 25 2000,0.0969554,1.19531,1.41445,0.677633,0.372351,1.60256,0.0766996
09 26 2000,0.0944792,1.17191,1.45553,0.684923,0.376717,1.60736,0.0733065
09 27 2000,0.0965681,1.20798,1.43789,0.703639,0.374045,1.61387,0.0752808
09 28 2000,0.0982982,1.25173,1.42623,0.736077,0.366900,1.62395,0.0771056
09 29 2000,0.0996859,1.24886,1.40454,0.724982,0.374479,1.62256,0.0798074
10 02 2000,0.0977206,1.22071,1.39685,0.687042,0.355921,1.59965,0.0773418
10 03 2000,0.0968940,1.18391,1.45160,0.700369,0.378388,1.61430,0.0751968
10 04 2000,0.0994684,1.24028,1.41848,0.707100,0.398258,1.62488,0.0783159
10 05 2000,0.0949133,1.20687,1.45003,0.691995,0.401270,1.62011,0.0725768
10 26 2000,0.0974415,1.27649,1.43555,0.699687,0.380859,1.61502,0.0756749
10 30 2000,0.0989376,1.23279,1.45014,0.738240,0.366137,1.62450,0.0771739
11 01 2000,0.0996478,1.16130,1.41399,0.678678,0.388770,1.60973,0.0785019
11 02 2000,0.0993442,1.18663,1.41803,0.705878,0.363965,1.61070,0.0788643
11 03 2000,0.100205,1.19181,1.42115,0.711064,0.372592,1.61627,0.0792709
11 27 2000,0.0974879,1.38370,1.35185,0.693623,0.378202,1.61150,0.0809214
11 28 2000,0.0971569,1.25440,1.39023,0.699165,0.363520,1.60779,0.0789369
11 29 2000,0.100665,1.29004,1.35706,0.740922,0.354295,1.62088,0.0840327
11 30 2000,0.0965063,1.23926,1.38898,0.730335,0.372839,1.62402,0.0774489
12 01 2000,0.0982603,1.19679,1.39122,0.714119,0.357677,1.61149,0.0794954
12 04 2000,0.0943577,1.25756,1.44534,0.689532,0.391625,1.61527,0.0715629
12 05 2000,0.0923575,1.23207,1.42776,0.610857,0.419020,1.59417,0.0705858
12 06 2000,0.0915599,1.24839,1.47349,0.645378,0.385187,1.59446,0.0687395
12 07 2000,0.0900601,1.31225,1.52222,0.695563,0.390668,1.61730,0.0661965
12 13 2000,0.0969895,1.23067,1.43327,0.671598,0.402540,1.61244,0.0756285
12 15 2000,0.0986652,1.21722,1.38546,0.715268,0.374212,1.61860,0.0803573
12 18 2000,0.0959424,1.18709,1.40220,0.706063,0.384812,1.61916,0.0763726
12 19 2000,0.0952971,1.29686,1.41009,0.599550,0.382859,1.57367,0.0747723
12 20 2000,0.0994660,1.31157,1.40711,0.765026,0.400548,1.64792,0.0795104
12 21 2000,0.100441,1.27970,1.40979,0.716946,0.384119,1.62319,0.0801955
12 27 2000,0.0989935,1.29373,1.41958,0.721946,0.370570,1.61981,0.0793234
12 28 2000,0.0987596,1.29581,1.38942,0.729708,0.366667,1.62134,0.0797421
12 29 2000,0.0988766,1.23538,1.39316,0.682684,0.368951,1.60325,0.0782852
01 16 2001,0.0949681,1.30892,1.43953,0.667533,0.384579,1.60344,0.0730436
01 19 2001,0.0967569,1.35416,1.42602,0.669851,0.370096,1.59839,0.0758617
01 24 2001,0.0975561,1.20681,1.39961,0.738413,0.365362,1.62426,0.0773876
01 26 2001,0.0974858,1.25547,1.40425,0.705440,0.401951,1.62568,0.0775712
01 30 2001,0.0954923,1.26451,1.44032,0.693034,0.375556,1.61019,0.0743348
01 31 2001,0.0960856,1.17809,1.44362,0.701563,0.418663,1.63069,0.0747863
02 01 2001,0.0930057,1.36685,1.45042,0.665925,0.448938,1.62860,0.0712456
02 02 2001,0.0963106,1.31344,1.43078,0.699564,0.382901,1.61579,0.0753016
02 05 2001,0.0971533,1.29398,1.44120,0.705398,0.391512,1.62155,0.0769903
02 06 2001,0.0990428,1.33855,1.40883,0.758457,0.355559,1.62827,0.0804026
02 09 2001,0.0936583,1.25225,1.42366,0.683768,0.392286,1.61321,0.0729205
02 12 2001,0.0934378,1.22146,1.44175,0.692305,0.418963,1.62720,0.0718325
02 15 2001,0.0915804,1.25382,1.44474,0.642749,0.401796,1.60031,0.0691905
02 16 2001,0.0938154,1.28385,1.44058,0.596937,0.410039,1.58440,0.0710737
02 20 2001,0.0936156,1.26072,1.45237,0.697247,0.399678,1.62156,0.0711828
02 21 2001,0.0945577,1.27726,1.43884,0.718334,0.393893,1.62757,0.0734264
02 22 2001,0.0949326,1.32128,1.45327,0.685816,0.367741,1.60404,0.0731081
03 09 2001,0.0950847,1.28718,1.45780,0.684458,0.373686,1.60593,0.0725969
03 12 2001,0.0961867,1.29394,1.42861,0.675254,0.388839,1.60836,0.0749462
03 13 2001,0.0952998,1.35689,1.47431,0.670317,0.379532,1.60251,0.0727578
03 14 2001,0.0953718,1.28858,1.43447,0.669821,0.389980,1.60660,0.0737147
03 15 2001,0.0961923,1.24432,1.40625,0.672814,0.378591,1.60315,0.0754244
03 16 2001,0.0938044,1.29518,1.42281,0.649524,0.419442,1.61034,0.0722485
03 19 2001,0.0936030,1.24402,1.43223,0.664429,0.396702,1.60715,0.0713818
03 20 2001,0.0967505,1.26570,1.44948,0.659239,0.387998,1.60143,0.0745219
03 23 2001,0.0963351,1.26233,1.50415,0.716787,0.355462,1.61168,0.0733147
03 26 2001,0.104742,1.31820,1.46416,0.707706,0.354502,1.60759,0.0851968
03 27 2001,0.105485,1.26193,1.38905,0.743347,0.338583,1.61558,0.0881068
03 29 2001,0.101675,1.21315,1.40175,0.653938,0.341764,1.57951,0.0820831
04 03 2001,0.0999075,1.22278,1.46458,0.703983,0.358506,1.60771,0.0771927
04 09 2001,0.0970036,1.28878,1.49236,0.656764,0.361049,1.58905,0.0737593
04 11 2001,0.0968283,1.27744,1.49309,0.642191,0.361156,1.58283,0.0736408
04 12 2001,0.0942749,1.25859,1.49220,0.682493,0.376447,1.60625,0.0708706
04 13 2001,0.0926472,1.26116,1.47002,0.652455,0.370453,1.59122,0.0704369
04 16 2001,0.0944730,1.28387,1.51752,0.638516,0.377052,1.58809,0.0700696
04 17 2001,0.0936249,1.19865,1.50199,0.613215,0.362380,1.57065,0.0694814
04 19 2001,0.0969319,1.32155,1.51660,0.665398,0.358130,1.59148,0.0725817
04 23 2001,0.0996741,1.26444,1.45034,0.723062,0.355627,1.61428,0.0785685
04 24 2001,0.101254,1.21067,1.44813,0.699941,0.351977,1.60336,0.0808148
04 25 2001,0.100538,1.23748,1.43347,0.662661,0.336888,1.58118,0.0800267
04 30 2001,0.0991578,1.23998,1.48539,0.694972,0.367829,1.60783,0.0763355
05 04 2001,0.0988290,1.21948,1.47209,0.711527,0.379305,1.61914,0.0760684
05 07 2001,0.0971507,1.21643,1.46867,0.667736,0.378879,1.60117,0.0741008
05 08 2001,0.0960666,1.25816,1.48633,0.623654,0.375047,1.58082,0.0722797
05 10 2001,0.0911119,1.22196,1.58600,0.679794,0.392614,1.61174,0.0651483
05 15 2001,0.0928057,1.20104,1.59999,0.676770,0.366192,1.59965,0.0660749
05 16 2001,0.0943860,1.20481,1.55156,0.669459,0.401532,1.61117,0.0687847
05 17 2001,0.0932234,1.18770,1.56239,0.649617,0.363690,1.58712,0.0677459
05 18 2001,0.0943989,1.17235,1.56207,0.705452,0.373769,1.61449,0.0686023
05 21 2001,0.0960553,1.20131,1.53839,0.709321,0.368004,1.61373,0.0716996
05 22 2001,0.0995482,1.23990,1.48798,0.677907,0.358514,1.59692,0.0766793
05 23 2001,0.100311,1.26395,1.45590,0.717500,0.361755,1.61451,0.0787747
05 24 2001,0.0971453,1.17985,1.49884,0.681718,0.358582,1.59854,0.0732728
05 25 2001,0.0955093,1.16966,1.51983,0.655667,0.364122,1.58989,0.0707547
05 29 2001,0.0982909,1.24509,1.49036,0.690345,0.364148,1.60442,0.0746561
05 30 2001,0.0968222,1.21546,1.52296,0.658454,0.358033,1.58848,0.0723347
05 31 2001,0.0977352,1.21238,1.48412,0.706261,0.376095,1.61575,0.0737585
06 01 2001,0.0967738,1.24787,1.47532,0.692567,0.368381,1.60707,0.0734676
06 04 2001,0.0979168,1.25282,1.48516,0.658327,0.368968,1.59308,0.0746402
06 05 2001,0.0981345,1.23592,1.45369,0.693623,0.371739,1.60888,0.0761755
06 06 2001,0.0944929,1.25702,1.54655,0.678494,0.368334,1.60126,0.0700051
06 11 2001,0.0959440,1.24426,1.54990,0.685049,0.372226,1.60557,0.0706900
06 13 2001,0.0999888,1.23848,1.48981,0.689985,0.363124,1.60385,0.0767419
06 14 2001,0.0999553,1.23741,1.49291,0.700503,0.362252,1.60781,0.0770388
06 15 2001,0.0969945,1.23014,1.53744,0.724607,0.356774,1.61536,0.0726674
06 18 2001,0.0980866,1.20178,1.44885,0.683375,0.353256,1.59700,0.0766933
06 28 2001,0.0973211,1.22943,1.47962,0.652597,0.369911,1.59105,0.0753930
07 03 2001,0.0950325,1.29159,1.49649,0.617616,0.382334,1.58136,0.0716762
07 10 2001,0.0944336,1.29791,1.51343,0.634738,0.382282,1.58871,0.0694372
07 13 2001,0.0956461,1.20836,1.51521,0.711982,0.360987,1.61197,0.0723978
07 19 2001,0.0977457,1.25776,1.48835,0.655896,0.351445,1.58456,0.0740476
08 16 2001,0.0972741,1.26762,1.55352,0.650458,0.377879,1.59352,0.0714981
08 22 2001,0.0947000,1.17394,1.54411,0.693250,0.366385,1.60654,0.0688011
08 23 2001,0.0941109,1.21108,1.50949,0.673431,0.362832,1.59685,0.0702342
08 24 2001,0.0950664,1.26881,1.48723,0.655781,0.374702,1.59442,0.0727032
09 20 2001,0.0995354,1.25928,1.34064,0.640480,0.331598,1.56908,0.0826046
09 25 2001,0.101911,1.21544,1.39653,0.737117,0.354588,1.61949,0.0828045
09 26 2001,0.0991765,1.26281,1.40728,0.709903,0.364159,1.61241,0.0795864
09 27 2001,0.0998856,1.25650,1.39423,0.717422,0.358829,1.61329,0.0815818
09 28 2001,0.0984430,1.22971,1.41723,0.713212,0.368213,1.61538,0.0786599
10 02 2001,0.0942923,1.20967,1.45956,0.670481,0.387210,1.60574,0.0721485
10 03 2001,0.0987244,1.22364,1.42569,0.699083,0.383356,1.61578,0.0777093
10 04 2001,0.0994634,1.23116,1.42645,0.710296,0.384552,1.62073,0.0782384
10 05 2001,0.0940529,1.24189,1.45387,0.666508,0.381220,1.60163,0.0710273
10 10 2001,0.0951126,1.26040,1.45324,0.680666,0.382928,1.60816,0.0729652
10 23 2001,0.0978423,1.24759,1.41035,0.680957,0.363941,1.60045,0.0784944
10 24 2001,0.0978535,1.26722,1.39815,0.697011,0.362076,1.60631,0.0793111
10 29 2001,0.0983045,1.17608,1.40282,0.683675,0.351110,1.59623,0.0785921
10 30 2001,0.0973324,1.23276,1.42884,0.681440,0.355390,1.59709,0.0768768
11 01 2001,0.0993399,1.14943,1.40358,0.720845,0.353501,1.61252,0.0791290
11 02 2001,0.0984443,1.21138,1.42433,0.694586,0.371189,1.60905,0.0776550
11 07 2001,0.0970709,1.26529,1.42831,0.675850,0.369867,1.60079,0.0764560
11 08 2001,0.0969540,1.25087,1.41606,0.685169,0.365827,1.60298,0.0775631
11 12 2001,0.0965925,1.32950,1.44324,0.685679,0.379651,1.60886,0.0759690
11 20 2001,0.0989418,1.22272,1.42235,0.697145,0.372077,1.61045,0.0775036
11 21 2001,0.0979657,1.22621,1.42049,0.697347,0.378429,1.61310,0.0769203
11 29 2001,0.0944585,1.23835,1.45379,0.651750,0.359420,1.58620,0.0724606
12 03 2001,0.0982934,1.24462,1.40260,0.681069,0.360773,1.59918,0.0793967
12 04 2001,0.0994447,1.31993,1.42495,0.712349,0.386350,1.62226,0.0799294
12 05 2001,0.100128,1.18564,1.41248,0.720057,0.363233,1.61613,0.0797653
12 07 2001,0.0972899,1.24065,1.42559,0.685846,0.358200,1.60010,0.0760995
12 14 2001,0.101483,1.21914,1.40167,0.724583,0.363659,1.61811,0.0819134
12 17 2001,0.0991476,1.23122,1.44837,0.716906,0.372257,1.61847,0.0774940
12 18 2001,0.100793,1.24231,1.38903,0.708318,0.360665,1.61035,0.0822627
12 19 2001,0.0989696,1.24983,1.43283,0.711086,0.370959,1.61563,0.0784494
12 20 2001,0.101418,1.25346,1.39487,0.714640,0.362038,1.61347,0.0828300
12 21 2001,0.102520,1.27221,1.38253,0.717275,0.345280,1.60773,0.0848778
12 26 2001,0.103595,1.24448,1.37980,0.732858,0.351552,1.61657,0.0861060
01 07 2002,0.0988741,1.20239,1.45566,0.711548,0.375762,1.61773,0.0768861
01 08 2002,0.0996137,1.24320,1.43346,0.698471,0.369970,1.61013,0.0789660
01 10 2002,0.100609,1.22942,1.41350,0.726998,0.365619,1.61985,0.0809933
01 11 2002,0.101495,1.22287,1.40611,0.726177,0.365013,1.61928,0.0818959
01 14 2002,0.102703,1.22836,1.41530,0.745723,0.362183,1.62588,0.0824285
01 22 2002,0.104570,1.23437,1.39565,0.745907,0.366398,1.62760,0.0864586
01 23 2002,0.106612,1.24372,1.38744,0.760232,0.359625,1.63054,0.0894187
01 25 2002,0.100208,1.24060,1.44186,0.747805,0.365853,1.62813,0.0797660
01 28 2002,0.104662,1.21984,1.40656,0.742285,0.362917,1.62482,0.0859704
02 06 2002,0.0977015,1.19374,1.46139,0.687912,0.371096,1.60628,0.0755752
02 07 2002,0.0993783,1.20571,1.43376,0.711485,0.375080,1.61744,0.0786020
02 08 2002,0.0992196,1.23553,1.43710,0.719242,0.377750,1.62158,0.0784166
02 11 2002,0.101697,1.18081,1.39121,0.729076,0.371769,1.62311,0.0819662
02 12 2002,0.101434,1.25582,1.40957,0.722336,0.371608,1.62038,0.0815123
02 13 2002,0.101049,1.25127,1.39952,0.725164,0.369856,1.62080,0.0818077
02 14 2002,0.102305,1.22836,1.39801,0.735245,0.364857,1.62281,0.0828169
02 15 2002,0.103040,1.20882,1.39865,0.730954,0.367833,1.62229,0.0835996
02 20 2002,0.102165,1.28612,1.39979,0.746356,0.372119,1.63001,0.0828177
02 21 2002,0.100401,1.24521,1.40723,0.722179,0.375694,1.62193,0.0805442
02 22 2002,0.101768,1.22640,1.39425,0.725395,0.374228,1.62262,0.0822062
02 25 2002,0.0968282,1.25104,1.42678,0.685783,0.369821,1.60488,0.0764713
02 26 2002,0.100636,1.25197,1.40731,0.712568,0.362555,1.61284,0.0809312
03 01 2002,0.101178,1.22982,1.41061,0.720351,0.368293,1.61827,0.0812244
03 04 2002,0.0955678,1.17102,1.46463,0.697914,0.372240,1.61083,0.0739354
03 05 2002,0.0964750,1.18346,1.45726,0.698064,0.380022,1.61403,0.0740959
03 06 2002,0.100508,1.22375,1.41376,0.717326,0.365786,1.61605,0.0799096
03 11 2002,0.0958719,1.23799,1.45142,0.691251,0.385795,1.61361,0.0747845
03 12 2002,0.0961136,1.24910,1.44593,0.678698,0.366052,1.60039,0.0750521
03 13 2002,0.0961176,1.26392,1.43682,0.658661,0.375067,1.59579,0.0748210
03 15 2002,0.0996054,1.21678,1.43378,0.715302,0.386225,1.62338,0.0782563
03 18 2002,0.0970259,1.20368,1.42990,0.650021,0.372917,1.59123,0.0761260
03 19 2002,0.0949466,1.21124,1.43791,0.648682,0.379500,1.59345,0.0736451
03 20 2002,0.0956083,1.21705,1.43460,0.686722,0.369871,1.60529,0.0742957
03 21 2002,0.0945287,1.24302,1.44846,0.659970,0.376577,1.59697,0.0727498
03 22 2002,0.0943065,1.25372,1.45041,0.647531,0.382514,1.59424,0.0720410
03 26 2002,0.0949356,1.23856,1.44650,0.664767,0.370614,1.59648,0.0728970
03 27 2002,0.0970227,1.19413,1.44268,0.676877,0.369770,1.60118,0.0750107
04 01 2002,0.0966880,1.24396,1.43167,0.682280,0.367403,1.60244,0.0756105
04 03 2002,0.0953852,1.21957,1.42765,0.685854,0.375968,1.60743,0.0749900
04 04 2002,0.0948616,1.25494,1.43768,0.664760,0.372275,1.59717,0.0737118
04 08 2002,0.0966147,1.24616,1.42529,0.688935,0.365987,1.60460,0.0757955
04 09 2002,0.0963445,1.24538,1.41682,0.655024,0.367229,1.59094,0.0753931
04 10 2002,0.0977545,1.27930,1.43625,0.708299,0.368461,1.61350,0.0771457
04 11 2002,0.0967403,1.24060,1.41503,0.676690,0.368353,1.60052,0.0768336
04 15 2002,0.0957469,1.23221,1.42952,0.690055,0.370975,1.60711,0.0750050
04 16 2002,0.0966644,1.21175,1.42769,0.708195,0.366876,1.61282,0.0761541
04 18 2002,0.0957178,1.21315,1.45088,0.687007,0.368434,1.60481,0.0736867
04 19 2002,0.0963147,1.23812,1.43606,0.666524,0.369156,1.59661,0.0746043
04 22 2002,0.0952283,1.21866,1.44081,0.643058,0.372556,1.58811,0.0728811
05 01 2002,0.0958882,1.25671,1.44850,0.655603,0.377411,1.59549,0.0733863
05 02 2002,0.0957782,1.28276,1.44897,0.658405,0.363001,1.59058,0.0737216
05 03 2002,0.0962235,1.26548,1.42621,0.706037,0.372257,1.61412,0.0748556
05 06 2002,0.0960490,1.26606,1.44081,0.666444,0.345139,1.58638,0.0754561
05 07 2002,0.0984982,1.26281,1.41473,0.683078,0.351549,1.59616,0.0792299
05 08 2002,0.0979076,1.24057,1.42984,0.680631,0.353154,1.59581,0.0771891
05 09 2002,0.0991434,1.22045,1.40117,0.710630,0.361908,1.61179,0.0797348
05 14 2002,0.0951925,1.21330,1.43666,0.646208,0.367444,1.58727,0.0730515
05 16 2002,0.0946649,1.25451,1.45563,0.683272,0.370159,1.60399,0.0722978
05 28 2002,0.0983859,1.12454,1.45219,0.703521,0.370915,1.61256,0.0758108
05 29 2002,0.0972344,1.14746,1.45869,0.689130,0.360405,1.60238,0.0746303
05 30 2002,0.0980758,1.26388,1.46791,0.665934,0.361157,1.59299,0.0759470
05 31 2002,0.0996223,1.26328,1.46214,0.691636,0.355733,1.60148,0.0776331
06 04 2002,0.0979106,1.21786,1.47044,0.694722,0.368331,1.60794,0.0764487
